Customer ID,Recency,Frequency,Monetary,AvgOrderValue,AvgBasketSize,UniqueProducts,ReturnCount,Tenure,FirstPurchase,LastPurchase,PreferredDayOfWeek,PreferredMonth,ReturnRate,Country,Churned,Cluster,Persona,Tenure_years,CLV_Raw,Retention_factor,CLV,CLV_Tier,CLV_Tier_encoded,Country_encoded
17575,667,1,171.7,171.7,72.0,5,0.0,0,2010-02-10 13:48:00,2010-02-10 13:48:00,2,2,0.0,United Kingdom,1,2,One-Time Lost,0.0,171.7,0.2,34.339999999999996,Low,1,38
17576,8,41,8711.95,212.48658536585367,111.78048780487804,417,4.0,728,2009-12-03 16:54:00,2011-12-01 17:56:00,1,12,0.0976,United Kingdom,0,0,Champions,1.9945205479452055,26088.113287671233,1.0,26088.113287671233,High,0,38
17577,645,2,348.75,174.375,89.5,20,0.0,23,2010-02-09 10:10:00,2010-03-04 13:01:00,3,3,0.0,United Kingdom,1,2,One-Time Lost,0.06301369863013699,370.7260273972603,0.2,74.14520547945206,Low,1,38
17578,218,7,1047.33,149.6185714285714,75.57142857142857,57,3.0,311,2010-06-28 11:55:00,2011-05-05 18:38:00,1,7,0.4286,United Kingdom,1,1,Loyal Developing,0.852054794520548,1939.7125479452052,0.2,387.94250958904104,Medium,2,38
17579,5,4,753.28,188.32,93.75,89,1.0,573,2010-05-10 14:28:00,2011-12-05 12:28:00,0,5,0.25,United Kingdom,0,1,Loyal Developing,1.5698630136986302,1935.8264109589043,1.0,1935.8264109589043,High,0,38
17580,253,5,541.02,108.204,44.6,78,0.0,169,2010-10-13 14:28:00,2011-04-01 12:41:00,0,1,0.0,United Kingdom,1,1,Loyal Developing,0.46301369863013697,791.5196712328767,0.2,158.30393424657535,Low,1,38
17581,1,43,17951.17,417.4690697674419,221.3720930232558,387,10.0,735,2009-12-03 12:34:00,2011-12-09 12:21:00,3,9,0.2326,United Kingdom,0,0,Champions,2.0136986301369864,54099.41643835617,1.0,54099.41643835617,High,0,38
17582,236,5,1446.95,289.39,120.6,92,1.0,387,2010-03-26 12:23:00,2011-04-17 13:18:00,6,9,0.2,United Kingdom,1,1,Loyal Developing,1.0602739726027397,2981.113424657534,0.2,596.2226849315068,Medium,2,38
17583,560,1,135.95,135.95,55.0,7,0.0,0,2010-05-28 14:24:00,2010-05-28 14:24:00,4,5,0.0,United Kingdom,1,2,One-Time Lost,0.0,135.95,0.2,27.189999999999998,Low,1,38
17584,7,6,5309.42,884.9033333333333,410.6666666666667,85,1.0,676,2010-01-25 08:17:00,2011-12-02 17:12:00,6,8,0.1667,United Kingdom,0,0,Champions,1.8520547945205479,15142.756767123288,1.0,15142.756767123288,High,0,38
17585,109,7,2064.71,294.9585714285714,358.57142857142856,295,0.0,368,2010-08-18 16:39:00,2011-08-22 13:30:00,0,8,0.0,United Kingdom,1,0,Champions,1.0082191780821919,4146.390219178083,0.2,829.2780438356166,Medium,2,38
17586,619,1,167.4,167.4,68.0,8,0.0,0,2010-03-30 13:12:00,2010-03-30 13:12:00,1,3,0.0,United Kingdom,1,2,One-Time Lost,0.0,167.4,0.2,33.480000000000004,Low,1,38
17587,628,1,176.71,176.71,67.0,42,0.0,0,2010-03-21 14:16:00,2010-03-21 14:16:00,6,3,0.0,United Kingdom,1,2,One-Time Lost,0.0,176.71,0.2,35.342000000000006,Low,1,38
17588,100,7,2939.55,419.9357142857143,197.0,35,2.0,537,2010-03-12 12:34:00,2011-08-31 13:37:00,0,6,0.2857,United Kingdom,1,0,Champions,1.4712328767123288,7264.3126027397275,0.2,1452.8625205479457,Medium,2,38
17589,60,18,13837.94,768.7744444444444,483.55555555555554,601,3.0,582,2010-03-07 13:48:00,2011-10-10 16:58:00,6,7,0.1667,United Kingdom,0,0,Champions,1.5945205479452054,35902.81967123287,1.0,35902.81967123287,High,0,38
17590,2,3,1468.02,489.34,274.0,162,0.0,37,2011-10-30 14:05:00,2011-12-07 12:55:00,1,11,0.0,United Kingdom,0,1,Loyal Developing,0.10136986301369863,1616.8329863013698,1.0,1616.8329863013698,Medium,2,38
17591,73,8,2339.32,292.415,128.5,93,1.0,617,2010-01-17 16:09:00,2011-09-27 13:42:00,1,12,0.125,United Kingdom,0,0,Champions,1.6904109589041096,6293.732164383563,1.0,6293.732164383563,High,0,38
17592,739,1,148.3,148.3,38.0,13,1.0,0,2009-12-01 10:49:00,2009-12-01 10:49:00,1,12,1.0,United Kingdom,1,3,At Risk,0.0,148.3,0.2,29.660000000000004,Low,1,38
17593,4,11,8092.32,735.6654545454545,508.6363636363636,311,4.0,731,2009-12-04 14:35:00,2011-12-06 10:30:00,0,12,0.3636,United Kingdom,0,0,Champions,2.0027397260273974,24299.130739726028,1.0,24299.130739726028,High,0,38
17594,85,4,2497.88,624.47,342.0,70,0.0,519,2010-04-14 08:53:00,2011-09-15 16:34:00,3,9,0.0,United Kingdom,0,1,Loyal Developing,1.4219178082191781,6049.660054794522,1.0,6049.660054794522,High,0,38
17595,12,2,386.69,193.345,114.0,68,0.0,24,2011-11-02 16:19:00,2011-11-27 16:08:00,6,11,0.0,United Kingdom,0,1,Loyal Developing,0.06575342465753424,412.1161917808219,1.0,412.1161917808219,Medium,2,38
17596,23,13,4491.46,345.49692307692305,539.2307692307693,274,1.0,701,2009-12-15 13:21:00,2011-11-16 14:11:00,1,12,0.0769,United Kingdom,0,0,Champions,1.9205479452054794,13117.524273972602,1.0,13117.524273972602,High,0,38
17597,214,5,3484.09,696.818,443.0,109,2.0,369,2010-05-05 15:33:00,2011-05-10 11:54:00,1,5,0.4,United Kingdom,1,0,Champions,1.010958904109589,7006.361808219178,0.2,1401.2723616438357,Medium,2,38
17598,381,1,409.98,409.98,126.0,10,0.0,0,2010-11-23 17:43:00,2010-11-23 17:43:00,1,11,0.0,United Kingdom,1,2,One-Time Lost,0.0,409.98,0.2,81.99600000000001,Low,1,38
17599,478,1,52.05,52.05,11.0,3,2.0,0,2010-08-19 12:50:00,2010-08-19 12:50:00,3,8,2.0,United Kingdom,1,3,At Risk,0.0,52.05,0.2,10.41,Low,1,38
17600,18,1,161.67000000000002,161.67000000000002,144.0,13,0.0,0,2011-11-22 09:43:00,2011-11-22 09:43:00,1,11,0.0,United Kingdom,0,2,One-Time Lost,0.0,161.67000000000002,1.0,161.67000000000002,Low,1,38
17601,239,2,413.08,206.54,147.5,69,0.0,141,2010-11-24 14:29:00,2011-04-14 18:02:00,2,11,0.0,United Kingdom,1,1,Loyal Developing,0.3863013698630137,572.6533698630137,0.2,114.53067397260276,Low,1,38
17602,2,14,7354.43,525.3164285714286,420.0,450,4.0,616,2010-03-30 17:25:00,2011-12-07 13:53:00,2,10,0.2857,United Kingdom,0,0,Champions,1.6876712328767123,19766.28994520548,1.0,19766.28994520548,High,0,38
17603,78,4,1788.38,447.095,159.5,104,7.0,651,2009-12-10 09:44:00,2011-09-22 14:18:00,4,1,1.75,United Kingdom,0,3,At Risk,1.7835616438356163,4978.065972602741,1.0,4978.065972602741,High,0,38
17604,217,6,942.38,157.06333333333333,102.33333333333331,142,0.0,464,2010-01-27 12:19:00,2011-05-06 13:43:00,2,1,0.0,United Kingdom,1,1,Loyal Developing,1.2712328767123289,2140.3644383561646,0.2,428.07288767123293,Medium,2,38
17605,590,1,160.75,160.75,71.0,13,0.0,0,2010-04-28 14:45:00,2010-04-28 14:45:00,2,4,0.0,United Kingdom,1,2,One-Time Lost,0.0,160.75,0.2,32.15,Low,1,38
17606,737,1,87.30000000000001,87.30000000000001,42.0,6,0.0,0,2009-12-02 13:32:00,2009-12-02 13:32:00,2,12,0.0,United Kingdom,1,2,One-Time Lost,0.0,87.30000000000001,0.2,17.460000000000004,Low,1,38
17607,376,1,333.81,333.81,269.0,22,0.0,0,2010-11-28 13:11:00,2010-11-28 13:11:00,6,11,0.0,United Kingdom,1,2,One-Time Lost,0.0,333.81,0.2,66.762,Low,1,38
17608,33,4,488.06,122.015,132.0,134,0.0,573,2010-04-11 13:37:00,2011-11-06 13:06:00,6,11,0.0,United Kingdom,0,1,Loyal Developing,1.5698630136986302,1254.2473424657535,1.0,1254.2473424657535,Medium,2,38
17609,41,11,1887.9,171.62727272727273,120.0909090909091,317,3.0,568,2010-04-09 16:54:00,2011-10-30 12:28:00,6,10,0.2727,United Kingdom,0,0,Champions,1.5561643835616439,4825.782739726027,1.0,4825.782739726027,High,0,38
17610,540,5,1511.94,302.38800000000003,178.6,114,3.0,193,2009-12-06 16:07:00,2010-06-17 16:34:00,0,12,0.6,United Kingdom,1,3,At Risk,0.5287671232876713,2311.404164383562,0.2,462.28083287671245,Medium,2,38
17611,7,28,8337.53,297.7689285714286,190.75,722,7.0,731,2009-12-01 13:29:00,2011-12-02 13:29:00,6,1,0.25,United Kingdom,0,0,Champions,2.0027397260273974,25035.43254794521,1.0,25035.43254794521,High,0,38
17612,53,18,5394.86,299.71444444444444,195.61111111111111,213,14.0,669,2009-12-17 11:59:00,2011-10-17 14:59:00,0,9,0.7778,United Kingdom,0,0,Champions,1.832876712328767,15282.973260273973,1.0,15282.973260273973,High,0,38
17613,23,14,4544.55,324.6107142857143,177.85714285714286,211,3.0,282,2011-02-07 11:20:00,2011-11-17 10:51:00,1,4,0.2143,United Kingdom,0,0,Champions,0.7726027397260274,8055.681780821918,1.0,8055.681780821918,High,0,38
17614,57,1,386.32,386.32,235.0,97,0.0,0,2011-10-13 16:01:00,2011-10-13 16:01:00,3,10,0.0,United Kingdom,0,1,Loyal Developing,0.0,386.32,1.0,386.32,Medium,2,38
17615,130,6,721.8000000000001,120.3,63.0,47,1.0,355,2010-08-11 12:54:00,2011-08-01 14:06:00,1,9,0.1667,United Kingdom,1,1,Loyal Developing,0.9726027397260274,1423.8246575342464,0.2,284.7649315068493,Medium,2,38
17616,174,4,734.4,183.6,72.0,1,0.0,277,2010-09-14 10:43:00,2011-06-19 10:11:00,1,3,0.0,United Kingdom,1,2,One-Time Lost,0.7589041095890411,1291.7391780821918,0.2,258.3478356164384,Medium,2,38
17617,559,1,385.19,385.19,249.0,18,1.0,0,2010-05-30 12:48:00,2010-05-30 12:48:00,6,5,1.0,United Kingdom,1,3,At Risk,0.0,385.19,0.2,77.03800000000001,Low,1,38
17618,6,11,4001.64,363.7854545454545,163.45454545454547,202,2.0,679,2010-01-24 11:03:00,2011-12-04 11:50:00,6,8,0.1818,United Kingdom,0,0,Champions,1.8602739726027397,11445.786739726027,1.0,11445.786739726027,High,0,38
17619,312,1,214.37,214.37,124.0,71,0.0,0,2011-01-31 14:18:00,2011-01-31 14:18:00,0,1,0.0,United Kingdom,1,2,One-Time Lost,0.0,214.37,0.2,42.874,Low,1,38
17620,60,1,81.44,81.44,60.0,4,0.0,0,2011-10-11 12:08:00,2011-10-11 12:08:00,1,10,0.0,United Kingdom,0,2,One-Time Lost,0.0,81.44,1.0,81.44,Low,1,38
17621,21,6,3175.12,529.1866666666666,185.0,61,2.0,410,2010-10-04 09:37:00,2011-11-18 17:11:00,0,10,0.3333,United Kingdom,0,0,Champions,1.1232876712328768,6741.693150684931,1.0,6741.693150684931,High,0,38
17622,598,2,1130.21,565.105,189.5,19,1.0,0,2010-04-20 13:38:00,2010-04-21 12:36:00,1,4,0.5,United Kingdom,1,3,At Risk,0.0,1130.21,0.2,226.04200000000003,Medium,2,38
17623,33,7,2365.77,337.96714285714285,114.14285714285714,130,0.0,692,2009-12-14 14:36:00,2011-11-07 11:32:00,0,5,0.0,United Kingdom,0,0,Champions,1.895890410958904,6851.010657534246,1.0,6851.010657534246,High,0,38
17624,15,4,1568.63,392.1575,239.5,91,0.0,704,2009-12-20 12:35:00,2011-11-25 10:52:00,1,5,0.0,United Kingdom,0,0,Champions,1.9287671232876713,4594.15197260274,1.0,4594.15197260274,High,0,38
17625,18,8,5978.9,747.3625,438.125,429,0.0,706,2009-12-15 11:49:00,2011-11-21 13:36:00,6,9,0.0,United Kingdom,0,0,Champions,1.9342465753424658,17543.56684931507,1.0,17543.56684931507,High,0,38
17626,603,1,254.0,254.0,202.0,18,0.0,0,2010-04-16 12:15:00,2010-04-16 12:15:00,4,4,0.0,United Kingdom,1,2,One-Time Lost,0.0,254.0,0.2,50.800000000000004,Low,1,38
17627,479,1,296.36,296.36,676.0,10,1.0,0,2010-08-18 11:27:00,2010-08-18 11:27:00,2,8,1.0,United Kingdom,1,3,At Risk,0.0,296.36,0.2,59.272000000000006,Low,1,38
17628,81,1,75.75,75.75,79.0,5,0.0,0,2011-09-19 15:21:00,2011-09-19 15:21:00,0,9,0.0,United Kingdom,0,2,One-Time Lost,0.0,75.75,1.0,75.75,Low,1,38
17629,6,10,2455.52,245.552,190.3,129,1.0,415,2010-10-14 13:35:00,2011-12-04 10:56:00,6,10,0.1,United Kingdom,0,0,Champions,1.1369863013698631,5247.412602739726,1.0,5247.412602739726,High,0,38
17630,170,2,503.6,251.8,79.0,24,0.0,62,2011-04-21 14:03:00,2011-06-23 11:58:00,3,4,0.0,United Kingdom,1,1,Loyal Developing,0.16986301369863013,589.1430136986302,0.2,117.82860273972604,Low,1,38
17631,2,7,998.49,142.64142857142858,84.42857142857143,66,0.0,728,2009-12-09 14:15:00,2011-12-08 09:47:00,3,4,0.0,United Kingdom,0,1,Loyal Developing,1.9945205479452055,2989.998821917808,1.0,2989.998821917808,High,0,38
17633,31,7,2057.39,293.91285714285715,128.42857142857142,84,2.0,357,2010-11-15 14:55:00,2011-11-08 13:25:00,3,11,0.2857,United Kingdom,0,0,Champions,0.9780821917808219,4069.6865205479453,1.0,4069.6865205479453,High,0,38
17634,36,9,2358.59,262.0655555555556,93.11111111111111,209,0.0,301,2011-01-06 12:45:00,2011-11-03 13:09:00,3,1,0.0,United Kingdom,0,0,Champions,0.8246575342465754,4303.619013698631,1.0,4303.619013698631,High,0,38
17635,424,3,1265.58,421.86,256.6666666666667,60,1.0,166,2010-04-28 10:51:00,2010-10-11 15:12:00,2,4,0.3333,United Kingdom,1,3,At Risk,0.4547945205479452,1841.1588493150687,0.2,368.23176986301377,Medium,2,38
17636,19,1,285.56,285.56,182.0,20,1.0,0,2011-11-20 14:40:00,2011-11-20 14:40:00,6,11,1.0,United Kingdom,0,3,At Risk,0.0,285.56,1.0,285.56,Medium,2,38
17637,31,2,547.0600000000001,273.53,140.0,35,0.0,83,2011-08-16 13:25:00,2011-11-08 12:51:00,1,8,0.0,United Kingdom,0,1,Loyal Developing,0.2273972602739726,671.4599452054795,1.0,671.4599452054795,Medium,2,38
17638,647,2,842.4000000000001,421.2000000000001,216.0,2,0.0,74,2009-12-18 09:58:00,2010-03-02 14:32:00,4,12,0.0,United Kingdom,1,2,One-Time Lost,0.20273972602739726,1013.1879452054798,0.2,202.63758904109596,Medium,2,38
17639,276,6,615.17,102.52833333333332,96.0,59,0.0,207,2010-08-13 11:59:00,2011-03-08 15:22:00,2,8,0.0,United Kingdom,1,1,Loyal Developing,0.5671232876712329,964.0472328767123,0.2,192.80944657534246,Medium,2,38
17640,87,6,3168.94,528.1566666666666,282.0,48,2.0,539,2010-03-23 09:15:00,2011-09-14 09:13:00,6,9,0.3333,United Kingdom,0,0,Champions,1.4767123287671233,7848.552767123287,1.0,7848.552767123287,High,0,38
17642,120,5,1824.49,364.898,295.0,88,0.0,614,2009-12-05 16:01:00,2011-08-12 09:11:00,2,10,0.0,United Kingdom,1,1,Loyal Developing,1.6821917808219178,4893.632082191782,0.2,978.7264164383564,Medium,2,38
17643,373,2,439.7,219.85,113.0,30,0.0,132,2010-07-22 13:07:00,2010-12-01 14:38:00,3,7,0.0,United Kingdom,1,2,One-Time Lost,0.36164383561643837,598.7147945205479,0.2,119.74295890410959,Low,1,38
17644,1,20,6028.6,301.43,173.45,160,8.0,660,2010-02-16 08:44:00,2011-12-08 13:43:00,3,5,0.4,United Kingdom,0,0,Champions,1.8082191780821917,16929.630136986303,1.0,16929.630136986303,High,0,38
17646,219,12,3898.79,324.89916666666664,109.0,124,4.0,504,2009-12-16 09:37:00,2011-05-04 13:17:00,4,5,0.3333,United Kingdom,1,0,Champions,1.3808219178082193,9282.324684931507,0.2,1856.4649369863016,High,0,38
17647,65,3,331.66,110.55333333333331,27.33333333333333,12,0.0,604,2010-02-08 14:39:00,2011-10-05 15:38:00,2,10,0.0,United Kingdom,0,1,Loyal Developing,1.6547945205479453,880.4891506849314,1.0,880.4891506849314,Medium,2,38
17648,61,5,2216.37,443.274,190.8,114,1.0,324,2010-11-19 16:41:00,2011-10-10 09:41:00,0,4,0.2,United Kingdom,0,1,Loyal Developing,0.8876712328767123,4183.777890410958,1.0,4183.777890410958,High,0,38
17649,138,3,1578.89,526.2966666666666,241.0,88,2.0,334,2010-08-24 13:01:00,2011-07-24 15:53:00,6,7,0.6667,United Kingdom,1,3,At Risk,0.915068493150685,3023.682493150685,0.2,604.736498630137,Medium,2,38
17650,21,1,166.07999999999998,166.07999999999998,150.0,8,0.0,0,2011-11-18 14:52:00,2011-11-18 14:52:00,4,11,0.0,United Kingdom,0,2,One-Time Lost,0.0,166.07999999999998,1.0,166.07999999999998,Low,1,38
17651,12,16,5703.52,356.47,255.375,198,6.0,514,2010-07-01 12:17:00,2011-11-28 10:29:00,3,7,0.375,United Kingdom,0,0,Champions,1.4082191780821918,13735.326246575341,1.0,13735.326246575341,High,0,38
17652,25,12,4867.72,405.6433333333334,209.0833333333333,118,6.0,255,2011-03-03 14:05:00,2011-11-14 12:55:00,3,6,0.5,United Kingdom,0,0,Champions,0.6986301369863014,8268.45589041096,1.0,8268.45589041096,High,0,38
17653,37,4,1207.56,301.89,352.25,44,1.0,83,2011-08-11 15:24:00,2011-11-03 12:46:00,1,11,0.25,United Kingdom,0,1,Loyal Developing,0.2273972602739726,1482.1558356164385,1.0,1482.1558356164385,Medium,2,38
17654,277,1,117.55,117.55,41.0,22,0.0,0,2011-03-07 13:17:00,2011-03-07 13:17:00,0,3,0.0,United Kingdom,1,2,One-Time Lost,0.0,117.55,0.2,23.51,Low,1,38
17655,11,9,2976.38,330.7088888888889,140.88888888888889,75,1.0,406,2010-10-19 10:20:00,2011-11-29 11:34:00,1,10,0.1111,United Kingdom,0,0,Champions,1.1123287671232878,6287.093095890412,1.0,6287.093095890412,High,0,38
17656,73,5,1674.69,334.938,279.8,67,0.0,55,2011-08-03 10:45:00,2011-09-27 13:04:00,1,8,0.0,United Kingdom,0,1,Loyal Developing,0.1506849315068493,1927.0405479452054,1.0,1927.0405479452054,High,0,38
17657,430,1,126.0,126.0,60.0,7,0.0,0,2010-10-05 14:52:00,2010-10-05 14:52:00,1,10,0.0,United Kingdom,1,2,One-Time Lost,0.0,126.0,0.2,25.200000000000003,Low,1,38
17658,26,2,595.42,297.71000000000004,308.0,17,1.0,185,2011-05-12 15:23:00,2011-11-14 12:07:00,0,11,0.5,United Kingdom,0,3,At Risk,0.5068493150684932,897.2082191780823,1.0,897.2082191780823,Medium,2,38
17659,17,14,3586.99,256.2135714285714,125.14285714285714,150,3.0,368,2010-11-18 14:20:00,2011-11-22 13:29:00,1,11,0.2143,United Kingdom,0,0,Champions,1.0082191780821919,7203.462109589042,1.0,7203.462109589042,High,0,38
17660,141,2,342.22,171.11,129.5,75,0.0,595,2009-12-02 16:02:00,2011-07-21 13:37:00,2,12,0.0,United Kingdom,1,1,Loyal Developing,1.63013698630137,900.0854794520549,0.2,180.01709589041099,Low,1,38
17662,662,2,412.92,206.46,92.0,14,0.0,60,2009-12-17 09:54:00,2010-02-16 09:38:00,3,12,0.0,United Kingdom,1,2,One-Time Lost,0.1643835616438356,480.7972602739726,0.2,96.15945205479453,Low,1,38
17663,26,17,5175.83,304.4605882352941,135.11764705882354,153,6.0,619,2010-03-04 11:42:00,2011-11-14 08:56:00,0,3,0.3529,United Kingdom,0,0,Champions,1.6958904109589041,13953.470465753424,1.0,13953.470465753424,High,0,38
17664,19,4,1166.23,291.5575,264.5,68,0.0,601,2010-03-29 17:17:00,2011-11-21 11:29:00,0,5,0.0,United Kingdom,0,1,Loyal Developing,1.6465753424657534,3086.5155616438356,1.0,3086.5155616438356,High,0,38
17665,493,1,563.1,563.1,690.0,19,0.0,0,2010-08-03 13:12:00,2010-08-03 13:12:00,1,8,0.0,United Kingdom,1,2,One-Time Lost,0.0,563.1,0.2,112.62,Low,1,38
17666,4,5,2047.8,409.56,310.4,30,0.0,523,2010-06-30 12:03:00,2011-12-06 09:06:00,2,8,0.0,United Kingdom,0,1,Loyal Developing,1.4328767123287671,4982.044931506849,1.0,4982.044931506849,High,0,38
17667,66,9,3950.7,438.9666666666666,243.5555555555556,140,3.0,588,2010-02-23 09:57:00,2011-10-04 14:32:00,0,2,0.3333,United Kingdom,0,0,Champions,1.610958904109589,10315.115342465751,1.0,10315.115342465751,High,0,38
17668,1,2,347.75,173.875,46.5,14,0.0,36,2011-11-01 14:45:00,2011-12-08 13:25:00,1,11,0.0,United Kingdom,0,1,Loyal Developing,0.09863013698630137,382.04863013698633,1.0,382.04863013698633,Medium,2,38
17669,43,10,6142.35,614.235,350.5,85,0.0,574,2010-04-01 18:48:00,2011-10-28 08:53:00,3,4,0.0,United Kingdom,0,0,Champions,1.5726027397260274,15801.826438356165,1.0,15801.826438356165,High,0,38
17670,228,1,205.7,205.7,110.0,11,0.0,0,2011-04-26 09:12:00,2011-04-26 09:12:00,1,4,0.0,United Kingdom,1,2,One-Time Lost,0.0,205.7,0.2,41.14,Low,1,38
17671,16,5,2009.16,401.832,197.4,54,2.0,360,2010-11-29 11:53:00,2011-11-24 12:21:00,3,11,0.4,United Kingdom,0,1,Loyal Developing,0.9863013698630136,3990.7972602739724,1.0,3990.7972602739724,High,0,38
17672,50,7,5778.63,825.5185714285715,394.0,179,2.0,631,2010-01-26 17:20:00,2011-10-20 14:18:00,3,10,0.2857,United Kingdom,0,0,Champions,1.7287671232876711,15768.535561643836,1.0,15768.535561643836,High,0,38
17673,2,13,4173.88,321.0676923076923,252.6153846153846,195,2.0,628,2010-03-19 14:02:00,2011-12-08 12:50:00,0,6,0.1538,United Kingdom,0,0,Champions,1.7205479452054795,11355.240657534247,1.0,11355.240657534247,High,0,38
17674,74,2,551.04,275.52,336.0,19,0.0,294,2010-12-06 10:20:00,2011-09-26 13:35:00,0,9,0.0,United Kingdom,0,1,Loyal Developing,0.8054794520547945,994.891397260274,1.0,994.891397260274,Medium,2,38
17675,1,70,37642.48,537.7497142857143,231.1428571428572,345,20.0,728,2009-12-10 16:10:00,2011-12-08 18:03:00,1,8,0.2857,United Kingdom,0,0,Champions,1.9945205479452055,112721.17983561642,1.0,112721.17983561642,High,0,38
17676,4,10,2448.64,244.864,176.4,85,3.0,615,2010-03-30 10:49:00,2011-12-05 15:16:00,2,8,0.3,United Kingdom,0,0,Champions,1.6849315068493151,6574.430684931507,1.0,6574.430684931507,High,0,38
17677,2,54,35058.46,649.2307407407408,387.4259259259259,346,37.0,721,2009-12-16 11:23:00,2011-12-08 09:56:00,4,4,0.6852,United Kingdom,0,0,Champions,1.9753424657534246,104310.92482191781,1.0,104310.92482191781,High,0,38
17678,264,2,599.76,299.88,184.0,27,1.0,339,2010-04-15 13:54:00,2011-03-21 11:52:00,0,3,0.5,United Kingdom,1,3,At Risk,0.9287671232876712,1156.7973698630137,0.2,231.35947397260276,Medium,2,38
17679,53,7,3577.61,511.0871428571429,250.7142857142857,70,4.0,683,2009-12-03 17:32:00,2011-10-18 07:43:00,3,9,0.5714,United Kingdom,0,0,Champions,1.8712328767123287,10272.151452054795,1.0,10272.151452054795,High,0,38
17680,24,3,497.4500000000001,165.8166666666667,51.66666666666666,20,1.0,487,2010-07-16 16:07:00,2011-11-16 12:42:00,2,11,0.3333,United Kingdom,0,1,Loyal Developing,1.3342465753424657,1161.1709589041095,1.0,1161.1709589041095,Medium,2,38
17681,597,5,731.2,146.24,90.0,12,1.0,96,2010-01-15 11:53:00,2010-04-21 17:22:00,1,1,0.2,United Kingdom,1,2,One-Time Lost,0.26301369863013696,923.5156164383562,0.2,184.70312328767125,Low,1,38
17682,10,11,4065.28,369.5709090909091,207.3636363636364,85,1.0,631,2010-03-08 09:49:00,2011-11-29 15:59:00,1,7,0.0909,United Kingdom,0,0,Champions,1.7287671232876711,11093.202410958904,1.0,11093.202410958904,High,0,38
17683,386,3,819.01,273.00333333333333,260.3333333333333,41,0.0,168,2010-06-03 17:15:00,2010-11-19 10:11:00,3,6,0.0,United Kingdom,1,1,Loyal Developing,0.4602739726027397,1195.9789863013698,0.2,239.19579726027396,Medium,2,38
17684,44,1,239.41,239.41,145.0,15,0.0,0,2011-10-27 11:10:00,2011-10-27 11:10:00,3,10,0.0,United Kingdom,0,2,One-Time Lost,0.0,239.41,1.0,239.41,Medium,2,38
17685,17,12,5454.95,454.57916666666665,289.5,124,2.0,649,2010-02-11 13:44:00,2011-11-23 11:36:00,0,9,0.1667,United Kingdom,0,0,Champions,1.7780821917808218,15154.299452054793,1.0,15154.299452054793,High,0,38
17686,7,9,8296.81,921.8677777777776,398.1111111111111,283,0.0,526,2010-06-24 09:49:00,2011-12-02 15:39:00,3,8,0.0,United Kingdom,0,0,Champions,1.441095890410959,20253.308794520548,1.0,20253.308794520548,High,0,38
17687,421,1,432.68,432.68,210.0,26,0.0,0,2010-10-15 12:30:00,2010-10-15 12:30:00,4,10,0.0,United Kingdom,1,2,One-Time Lost,0.0,432.68,0.2,86.536,Low,1,38
17688,394,1,304.2,304.2,114.0,19,1.0,0,2010-11-11 10:41:00,2010-11-11 10:41:00,3,11,1.0,United Kingdom,1,3,At Risk,0.0,304.2,0.2,60.84,Low,1,38
17689,388,2,317.08,158.54000000000002,150.0,17,0.0,85,2010-08-22 13:54:00,2010-11-16 13:22:00,1,11,0.0,United Kingdom,1,2,One-Time Lost,0.2328767123287671,390.92054794520556,0.2,78.18410958904111,Low,1,38
17690,30,20,6963.8,348.19,146.95,237,1.0,644,2010-02-03 14:26:00,2011-11-09 15:17:00,2,10,0.05,United Kingdom,0,0,Champions,1.7643835616438357,19250.614246575344,1.0,19250.614246575344,High,0,38
17691,358,4,637.55,159.3875,78.75,37,1.0,188,2010-06-11 11:50:00,2010-12-16 17:20:00,4,12,0.25,United Kingdom,1,1,Loyal Developing,0.5150684931506849,965.9319178082192,0.2,193.18638356164385,Medium,2,38
17692,127,12,2975.8,247.9833333333333,194.8333333333333,90,2.0,413,2010-06-17 11:14:00,2011-08-04 14:01:00,0,8,0.1667,United Kingdom,1,0,Champions,1.1315068493150684,6342.938082191779,0.2,1268.587616438356,Medium,2,38
17693,137,1,200.47,200.47,231.0,16,2.0,0,2011-07-25 15:48:00,2011-07-25 15:48:00,0,7,2.0,United Kingdom,1,3,At Risk,0.0,200.47,0.2,40.094,Low,1,38
17694,142,3,1695.97,565.3233333333334,497.6666666666667,54,0.0,421,2010-05-26 08:27:00,2011-07-21 12:00:00,2,7,0.0,United Kingdom,1,1,Loyal Developing,1.1534246575342466,3652.143616438357,0.2,730.4287232876715,Medium,2,38
17695,132,5,1746.04,349.208,361.8,46,1.0,549,2010-01-28 09:27:00,2011-07-31 10:40:00,3,6,0.2,United Kingdom,1,1,Loyal Developing,1.5041095890410958,4372.275506849315,0.2,874.4551013698631,Medium,2,38
17696,38,27,7679.59,284.42925925925925,218.1851851851852,191,21.0,690,2009-12-10 17:09:00,2011-11-01 13:43:00,3,7,0.7778,United Kingdom,0,0,Champions,1.8904109589041096,22197.17109589041,1.0,22197.17109589041,High,0,38
17697,236,1,338.95,338.95,93.0,19,0.0,0,2011-04-17 15:40:00,2011-04-17 15:40:00,6,4,0.0,United Kingdom,1,2,One-Time Lost,0.0,338.95,0.2,67.79,Low,1,38
